id,path,x,y,w,h,xc,yc
581,collembolas/C1_1_Fe2O3002_c_581.jpg,6581,7722,75,145,6618.5,7794.5
582,collembolas/C1_1_Fe2O3002_c_582.jpg,6535,7924,129,62,6599.5,7955.0
583,collembolas/C1_1_Fe2O3002_c_583.jpg,6030,7531,92,229,6076.0,7645.5
584,collembolas/C1_1_Fe2O3002_c_584.jpg,5529,7749,117,84,5587.5,7791.0
585,collembolas/C1_1_Fe2O3002_c_585.jpg,5797,8087,70,80,5832.0,8127.0
586,collembolas/C1_1_Fe2O3002_c_586.jpg,5772,8160,94,154,5819.0,8237.0
587,collembolas/C1_1_Fe2O3002_c_587.jpg,5722,8180,43,40,5743.5,8200.0
588,collembolas/C1_1_Fe2O3002_c_588.jpg,5820,8376,102,156,5871.0,8454.0
589,collembolas/C1_1_Fe2O3002_c_589.jpg,6118,8384,75,89,6155.5,8428.5
590,collembolas/C1_1_Fe2O3002_c_590.jpg,6205,8339,135,82,6272.5,8380.0
591,collembolas/C1_1_Fe2O3002_c_591.jpg,4687,8588,167,119,4770.5,8647.5
592,collembolas/C1_1_Fe2O3002_c_592.jpg,3306,2921,32,69,3322.0,2955.5
593,collembolas/C1_1_Fe2O3002_c_593.jpg,5261,3297,70,65,5296.0,3329.5
594,collembolas/C1_1_Fe2O3002_c_594.jpg,4654,5083,55,37,4681.5,5101.5
595,collembolas/C1_1_Fe2O3002_c_595.jpg,9822,3277,52,137,9848.0,3345.5
596,collembolas/C1_1_Fe2O3002_c_596.jpg,9658,3037,55,57,9685.5,3065.5
597,collembolas/C1_1_Fe2O3002_c_597.jpg,8909,1463,87,135,8952.5,1530.5
0,collembolas/C5_2_Fe2O3003_c_000.jpg,3684,90,57,102,3712.5,141.0
1,collembolas/C5_2_Fe2O3003_c_001.jpg,3945,348,89,132,3989.5,414.0
2,collembolas/C5_2_Fe2O3003_c_002.jpg,4269,216,125,100,4331.5,266.0
3,collembolas/C5_2_Fe2O3003_c_003.jpg,4476,180,130,70,4541.0,215.0
4,collembolas/C5_2_Fe2O3003_c_004.jpg,4242,405,147,54,4315.5,432.0
5,collembolas/C5_2_Fe2O3003_c_005.jpg,4605,281,54,95,4632.0,328.5
6,collembolas/C5_2_Fe2O3003_c_006.jpg,4853,319,94,234,4900.0,436.0
7,collembolas/C5_2_Fe2O3003_c_007.jpg,4394,421,72,212,4430.0,527.0
8,collembolas/C5_2_Fe2O3003_c_008.jpg,4144,545,85,147,4186.5,618.5
9,collembolas/C5_2_Fe2O3003_c_009.jpg,4593,468,99,69,4642.5,502.5
10,collembolas/C5_2_Fe2O3003_c_010.jpg,4752,627,189,139,4846.5,696.5
11,collembolas/C5_2_Fe2O3003_c_011.jpg,5102,456,65,212,5134.5,562.0
12,collembolas/C5_2_Fe2O3003_c_012.jpg,5363,450,69,38,5397.5,469.0
13,collembolas/C5_2_Fe2O3003_c_013.jpg,5359,520,140,109,5429.0,574.5
14,collembolas/C5_2_Fe2O3003_c_014.jpg,5778,355,100,211,5828.0,460.5
15,collembolas/C5_2_Fe2O3003_c_015.jpg,6001,396,107,67,6054.5,429.5
16,collembolas/C5_2_Fe2O3003_c_016.jpg,6092,376,65,181,6124.5,466.5
17,collembolas/C5_2_Fe2O3003_c_017.jpg,6211,188,89,75,6255.5,225.5
18,collembolas/C5_2_Fe2O3003_c_018.jpg,6090,617,109,119,6144.5,676.5
19,collembolas/C5_2_Fe2O3003_c_019.jpg,6291,512,114,229,6348.0,626.5
20,collembolas/C5_2_Fe2O3003_c_020.jpg,6602,577,30,102,6617.0,628.0
21,collembolas/C5_2_Fe2O3003_c_021.jpg,6692,605,54,80,6719.0,645.0
22,collembolas/C5_2_Fe2O3003_c_022.jpg,6980,569,43,92,7001.5,615.0
23,collembolas/C5_2_Fe2O3003_c_023.jpg,7018,570,152,47,7094.0,593.5
24,collembolas/C5_2_Fe2O3003_c_024.jpg,6795,676,145,124,6867.5,738.0
25,collembolas/C5_2_Fe2O3003_c_025.jpg,5155,682,87,55,5198.5,709.5
26,collembolas/C5_2_Fe2O3003_c_026.jpg,4363,702,50,33,4388.0,718.5
27,collembolas/C5_2_Fe2O3003_c_027.jpg,4618,893,95,149,4665.5,967.5
28,collembolas/C5_2_Fe2O3003_c_028.jpg,4761,910,122,50,4822.0,935.0
29,collembolas/C5_2_Fe2O3003_c_029.jpg,4995,878,221,139,5105.5,947.5
30,collembolas/C5_2_Fe2O3003_c_030.jpg,5025,816,124,92,5087.0,862.0
31,collembolas/C5_2_Fe2O3003_c_031.jpg,5578,858,105,62,5630.5,889.0
32,collembolas/C5_2_Fe2O3003_c_032.jpg,5476,953,97,75,5524.5,990.5
33,collembolas/C5_2_Fe2O3003_c_033.jpg,3493,838,100,67,3543.0,871.5
34,collembolas/C5_2_Fe2O3003_c_034.jpg,3316,763,59,172,3345.5,849.0
35,collembolas/C5_2_Fe2O3003_c_035.jpg,3371,908,110,137,3426.0,976.5
36,collembolas/C5_2_Fe2O3003_c_036.jpg,3127,811,45,42,3149.5,832.0
37,collembolas/C5_2_Fe2O3003_c_037.jpg,2933,846,102,77,2984.0,884.5
38,collembolas/C5_2_Fe2O3003_c_038.jpg,2754,861,87,38,2797.5,880.0
39,collembolas/C5_2_Fe2O3003_c_039.jpg,2592,941,87,69,2635.5,975.5
40,collembolas/C5_2_Fe2O3003_c_040.jpg,2744,1040,147,90,2817.5,1085.0
41,collembolas/C5_2_Fe2O3003_c_041.jpg,3252,1082,137,199,3320.5,1181.5
42,collembolas/C5_2_Fe2O3003_c_042.jpg,2940,1212,102,181,2991.0,1302.5
43,collembolas/C5_2_Fe2O3003_c_043.jpg,2889,1251,80,102,2929.0,1302.0
44,collembolas/C5_2_Fe2O3003_c_044.jpg,2582,1318,32,110,2598.0,1373.0
45,collembolas/C5_2_Fe2O3003_c_045.jpg,3613,1082,33,99,3629.5,1131.5
46,collembolas/C5_2_Fe2O3003_c_046.jpg,3690,1084,84,92,3732.0,1130.0
47,collembolas/C5_2_Fe2O3003_c_047.jpg,3878,1184,110,47,3933.0,1207.5
48,collembolas/C5_2_Fe2O3003_c_048.jpg,3463,1300,82,130,3504.0,1365.0
49,collembolas/C5_2_Fe2O3003_c_049.jpg,3889,1309,50,124,3914.0,1371.0
50,collembolas/C5_2_Fe2O3003_c_050.jpg,4321,1025,217,124,4429.5,1087.0
51,collembolas/C5_2_Fe2O3003_c_051.jpg,4316,1161,42,122,4337.0,1222.0
52,collembolas/C5_2_Fe2O3003_c_052.jpg,4359,1192,206,100,4462.0,1242.0
53,collembolas/C5_2_Fe2O3003_c_053.jpg,4296,1256,80,55,4336.0,1283.5
54,collembolas/C5_2_Fe2O3003_c_054.jpg,4264,1283,140,72,4334.0,1319.0
55,collembolas/C5_2_Fe2O3003_c_055.jpg,4622,1231,112,80,4678.0,1271.0
56,collembolas/C5_2_Fe2O3003_c_056.jpg,4520,1326,102,87,4571.0,1369.5
57,collembolas/C5_2_Fe2O3003_c_057.jpg,4256,1378,40,62,4276.0,1409.0
58,collembolas/C5_2_Fe2O3003_c_058.jpg,4277,1380,145,145,4349.5,1452.5
59,collembolas/C5_2_Fe2O3003_c_059.jpg,4328,1473,47,92,4351.5,1519.0
60,collembolas/C5_2_Fe2O3003_c_060.jpg,4725,1283,142,191,4796.0,1378.5
61,collembolas/C5_2_Fe2O3003_c_061.jpg,4914,1196,30,54,4929.0,1223.0
62,collembolas/C5_2_Fe2O3003_c_062.jpg,4941,1202,43,114,4962.5,1259.0
63,collembolas/C5_2_Fe2O3003_c_063.jpg,5175,1047,62,162,5206.0,1128.0
64,collembolas/C5_2_Fe2O3003_c_064.jpg,5135,1221,65,72,5167.5,1257.0
65,collembolas/C5_2_Fe2O3003_c_065.jpg,5303,1110,102,45,5354.0,1132.5
66,collembolas/C5_2_Fe2O3003_c_066.jpg,5550,1027,55,115,5577.5,1084.5
67,collembolas/C5_2_Fe2O3003_c_067.jpg,5378,1117,159,79,5457.5,1156.5
68,collembolas/C5_2_Fe2O3003_c_068.jpg,5190,1139,182,221,5281.0,1249.5
69,collembolas/C5_2_Fe2O3003_c_069.jpg,4991,1334,114,214,5048.0,1441.0
70,collembolas/C5_2_Fe2O3003_c_070.jpg,5040,1478,55,102,5067.5,1529.0
71,collembolas/C5_2_Fe2O3003_c_071.jpg,5140,1286,69,140,5174.5,1356.0
72,collembolas/C5_2_Fe2O3003_c_072.jpg,5135,1318,43,105,5156.5,1370.5
73,collembolas/C5_2_Fe2O3003_c_073.jpg,5164,1419,164,48,5246.0,1443.0
74,collembolas/C5_2_Fe2O3003_c_074.jpg,5408,1259,64,171,5440.0,1344.5
75,collembolas/C5_2_Fe2O3003_c_075.jpg,5466,1232,82,72,5507.0,1268.0
76,collembolas/C5_2_Fe2O3003_c_076.jpg,5548,1256,82,52,5589.0,1282.0
77,collembolas/C5_2_Fe2O3003_c_077.jpg,5615,1152,64,102,5647.0,1203.0
78,collembolas/C5_2_Fe2O3003_c_078.jpg,5777,1187,130,130,5842.0,1252.0
79,collembolas/C5_2_Fe2O3003_c_079.jpg,5891,870,42,40,5912.0,890.0
80,collembolas/C5_2_Fe2O3003_c_080.jpg,5865,893,97,42,5913.5,914.0
81,collembolas/C5_2_Fe2O3003_c_081.jpg,5807,968,125,32,5869.5,984.0
82,collembolas/C5_2_Fe2O3003_c_082.jpg,6135,836,84,94,6177.0,883.0
83,collembolas/C5_2_Fe2O3003_c_083.jpg,6269,900,55,25,6296.5,912.5
84,collembolas/C5_2_Fe2O3003_c_084.jpg,5924,956,249,197,6048.5,1054.5
85,collembolas/C5_2_Fe2O3003_c_085.jpg,6334,933,99,74,6383.5,970.0
86,collembolas/C5_2_Fe2O3003_c_086.jpg,6478,896,64,184,6510.0,988.0
87,collembolas/C5_2_Fe2O3003_c_087.jpg,6306,1005,127,222,6369.5,1116.0
88,collembolas/C5_2_Fe2O3003_c_088.jpg,6648,946,142,161,6719.0,1026.5
89,collembolas/C5_2_Fe2O3003_c_089.jpg,6742,1074,156,57,6820.0,1102.5
90,collembolas/C5_2_Fe2O3003_c_090.jpg,6996,1055,20,77,7006.0,1093.5
91,collembolas/C5_2_Fe2O3003_c_091.jpg,7060,1027,216,100,7168.0,1077.0
92,collembolas/C5_2_Fe2O3003_c_092.jpg,6786,1155,271,244,6921.5,1277.0
93,collembolas/C5_2_Fe2O3003_c_093.jpg,7026,1202,90,232,7071.0,1318.0
94,collembolas/C5_2_Fe2O3003_c_094.jpg,7112,1199,75,38,7149.5,1218.0
95,collembolas/C5_2_Fe2O3003_c_095.jpg,7105,1176,137,279,7173.5,1315.5
96,collembolas/C5_2_Fe2O3003_c_096.jpg,7311,1092,171,85,7396.5,1134.5
97,collembolas/C5_2_Fe2O3003_c_097.jpg,7344,1084,59,32,7373.5,1100.0
98,collembolas/C5_2_Fe2O3003_c_098.jpg,7399,1017,152,69,7475.0,1051.5
99,collembolas/C5_2_Fe2O3003_c_099.jpg,7439,1140,137,120,7507.5,1200.0
100,collembolas/C5_2_Fe2O3003_c_100.jpg,7533,1020,95,80,7580.5,1060.0
101,collembolas/C5_2_Fe2O3003_c_101.jpg,7597,1057,38,75,7616.0,1094.5
102,collembolas/C5_2_Fe2O3003_c_102.jpg,7739,806,145,242,7811.5,927.0
103,collembolas/C5_2_Fe2O3003_c_103.jpg,7995,814,64,32,8027.0,830.0
104,collembolas/C5_2_Fe2O3003_c_104.jpg,8023,946,147,152,8096.5,1022.0
105,collembolas/C5_2_Fe2O3003_c_105.jpg,7834,1326,119,57,7893.5,1354.5
106,collembolas/C5_2_Fe2O3003_c_106.jpg,7789,1351,179,207,7878.5,1454.5
107,collembolas/C5_2_Fe2O3003_c_107.jpg,7919,1488,79,102,7958.5,1539.0
108,collembolas/C5_2_Fe2O3003_c_108.jpg,7945,1566,62,57,7976.0,1594.5
109,collembolas/C5_2_Fe2O3003_c_109.jpg,7566,1527,186,139,7659.0,1596.5
110,collembolas/C5_2_Fe2O3003_c_110.jpg,7337,1562,278,159,7476.0,1641.5
111,collembolas/C5_2_Fe2O3003_c_111.jpg,7424,1567,55,40,7451.5,1587.0
112,collembolas/C5_2_Fe2O3003_c_112.jpg,7496,1632,64,140,7528.0,1702.0
113,collembolas/C5_2_Fe2O3003_c_113.jpg,8137,1565,211,70,8242.5,1600.0
114,collembolas/C5_2_Fe2O3003_c_114.jpg,8394,1579,184,140,8486.0,1649.0
115,collembolas/C5_2_Fe2O3003_c_115.jpg,8448,1251,109,40,8502.5,1271.0
116,collembolas/C5_2_Fe2O3003_c_116.jpg,8694,1461,89,130,8738.5,1526.0
117,collembolas/C5_2_Fe2O3003_c_117.jpg,8535,1493,145,50,8607.5,1518.0
118,collembolas/C5_2_Fe2O3003_c_118.jpg,8603,1913,232,229,8719.0,2027.5
119,collembolas/C5_2_Fe2O3003_c_119.jpg,8566,1948,87,74,8609.5,1985.0
120,collembolas/C5_2_Fe2O3003_c_120.jpg,8280,2018,55,147,8307.5,2091.5
121,collembolas/C5_2_Fe2O3003_c_121.jpg,7968,1886,82,172,8009.0,1972.0
122,collembolas/C5_2_Fe2O3003_c_122.jpg,7979,2035,89,100,8023.5,2085.0
123,collembolas/C5_2_Fe2O3003_c_123.jpg,7856,1921,127,50,7919.5,1946.0
124,collembolas/C5_2_Fe2O3003_c_124.jpg,7844,1898,67,28,7877.5,1912.0
125,collembolas/C5_2_Fe2O3003_c_125.jpg,7401,1819,166,104,7484.0,1871.0
126,collembolas/C5_2_Fe2O3003_c_126.jpg,7528,1933,104,92,7580.0,1979.0
127,collembolas/C5_2_Fe2O3003_c_127.jpg,6463,1157,129,157,6527.5,1235.5
128,collembolas/C5_2_Fe2O3003_c_128.jpg,6332,1247,65,134,6364.5,1314.0
129,collembolas/C5_2_Fe2O3003_c_129.jpg,6257,1242,82,72,6298.0,1278.0
130,collembolas/C5_2_Fe2O3003_c_130.jpg,6087,1247,79,217,6126.5,1355.5
131,collembolas/C5_2_Fe2O3003_c_131.jpg,6261,1344,62,74,6292.0,1381.0
132,collembolas/C5_2_Fe2O3003_c_132.jpg,5978,1286,139,147,6047.5,1359.5
133,collembolas/C5_2_Fe2O3003_c_133.jpg,6067,1361,62,87,6098.0,1404.5
134,collembolas/C5_2_Fe2O3003_c_134.jpg,5842,1393,135,241,5909.5,1513.5
135,collembolas/C5_2_Fe2O3003_c_135.jpg,5968,1431,97,172,6016.5,1517.0
136,collembolas/C5_2_Fe2O3003_c_136.jpg,6040,1460,82,98,6081.0,1509.0
137,collembolas/C5_2_Fe2O3003_c_137.jpg,6062,1403,199,227,6161.5,1516.5
138,collembolas/C5_2_Fe2O3003_c_138.jpg,6343,1486,110,76,6398.0,1524.0
139,collembolas/C5_2_Fe2O3003_c_139.jpg,6696,1481,76,95,6734.0,1528.5
140,collembolas/C5_2_Fe2O3003_c_140.jpg,6592,1548,258,134,6721.0,1615.0
141,collembolas/C5_2_Fe2O3003_c_141.jpg,6913,1577,167,178,6996.5,1666.0
142,collembolas/C5_2_Fe2O3003_c_142.jpg,4738,1447,80,108,4778.0,1501.0
143,collembolas/C5_2_Fe2O3003_c_143.jpg,5120,1505,147,76,5193.5,1543.0
144,collembolas/C5_2_Fe2O3003_c_144.jpg,4818,1563,80,221,4858.0,1673.5
145,collembolas/C5_2_Fe2O3003_c_145.jpg,4641,1680,91,56,4686.5,1708.0
146,collembolas/C5_2_Fe2O3003_c_146.jpg,4366,1631,43,104,4387.5,1683.0
147,collembolas/C5_2_Fe2O3003_c_147.jpg,3892,1533,158,210,3971.0,1638.0
148,collembolas/C5_2_Fe2O3003_c_148.jpg,3703,1553,89,108,3747.5,1607.0
149,collembolas/C5_2_Fe2O3003_c_149.jpg,3599,1555,71,50,3634.5,1580.0
150,collembolas/C5_2_Fe2O3003_c_150.jpg,4156,1696,113,247,4212.5,1819.5
151,collembolas/C5_2_Fe2O3003_c_151.jpg,4054,1761,93,93,4100.5,1807.5
152,collembolas/C5_2_Fe2O3003_c_152.jpg,3985,1832,61,173,4015.5,1918.5
153,collembolas/C5_2_Fe2O3003_c_153.jpg,3859,1921,115,74,3916.5,1958.0
154,collembolas/C5_2_Fe2O3003_c_154.jpg,3627,1800,100,249,3677.0,1924.5
155,collembolas/C5_2_Fe2O3003_c_155.jpg,3575,1925,56,54,3603.0,1952.0
156,collembolas/C5_2_Fe2O3003_c_156.jpg,3409,1886,113,78,3465.5,1925.0
157,collembolas/C5_2_Fe2O3003_c_157.jpg,3437,1686,184,98,3529.0,1735.0
158,collembolas/C5_2_Fe2O3003_c_158.jpg,2960,1607,162,48,3041.0,1631.0
159,collembolas/C5_2_Fe2O3003_c_159.jpg,2962,1661,76,121,3000.0,1721.5
160,collembolas/C5_2_Fe2O3003_c_160.jpg,2809,1734,106,35,2862.0,1751.5
161,collembolas/C5_2_Fe2O3003_c_161.jpg,2746,1748,65,43,2778.5,1769.5
162,collembolas/C5_2_Fe2O3003_c_162.jpg,2417,1498,69,71,2451.5,1533.5
163,collembolas/C5_2_Fe2O3003_c_163.jpg,2034,1537,85,132,2076.5,1603.0
164,collembolas/C5_2_Fe2O3003_c_164.jpg,2332,1691,54,102,2359.0,1742.0
165,collembolas/C5_2_Fe2O3003_c_165.jpg,2322,1700,93,154,2368.5,1777.0
166,collembolas/C5_2_Fe2O3003_c_166.jpg,2499,1780,104,85,2551.0,1822.5
167,collembolas/C5_2_Fe2O3003_c_167.jpg,2746,1815,82,110,2787.0,1870.0
168,collembolas/C5_2_Fe2O3003_c_168.jpg,2356,1992,84,48,2398.0,2016.0
169,collembolas/C5_2_Fe2O3003_c_169.jpg,2727,2161,43,111,2748.5,2216.5
170,collembolas/C5_2_Fe2O3003_c_170.jpg,2814,2021,206,167,2917.0,2104.5
171,collembolas/C5_2_Fe2O3003_c_171.jpg,2772,2185,110,104,2827.0,2237.0
172,collembolas/C5_2_Fe2O3003_c_172.jpg,3198,2079,98,188,3247.0,2173.0
173,collembolas/C5_2_Fe2O3003_c_173.jpg,3002,2335,93,63,3048.5,2366.5
174,collembolas/C5_2_Fe2O3003_c_174.jpg,3132,2285,54,63,3159.0,2316.5
175,collembolas/C5_2_Fe2O3003_c_175.jpg,3196,2319,33,72,3212.5,2355.0
176,collembolas/C5_2_Fe2O3003_c_176.jpg,3129,2536,50,104,3154.0,2588.0
177,collembolas/C5_2_Fe2O3003_c_177.jpg,2332,2384,61,52,2362.5,2410.0
178,collembolas/C5_2_Fe2O3003_c_178.jpg,1888,2256,54,46,1915.0,2279.0
179,collembolas/C5_2_Fe2O3003_c_179.jpg,1319,2400,35,45,1336.5,2422.5
180,collembolas/C5_2_Fe2O3003_c_180.jpg,886,2436,132,37,952.0,2454.5
181,collembolas/C5_2_Fe2O3003_c_181.jpg,1304,2659,48,132,1328.0,2725.0
182,collembolas/C5_2_Fe2O3003_c_182.jpg,2321,2765,102,39,2372.0,2784.5
183,collembolas/C5_2_Fe2O3003_c_183.jpg,2484,2677,104,39,2536.0,2696.5
184,collembolas/C5_2_Fe2O3003_c_184.jpg,2643,2837,97,33,2691.5,2853.5
185,collembolas/C5_2_Fe2O3003_c_185.jpg,3597,2321,63,78,3628.5,2360.0
186,collembolas/C5_2_Fe2O3003_c_186.jpg,3684,2183,76,150,3722.0,2258.0
187,collembolas/C5_2_Fe2O3003_c_187.jpg,3707,2122,71,158,3742.5,2201.0
188,collembolas/C5_2_Fe2O3003_c_188.jpg,3809,2040,59,98,3838.5,2089.0
189,collembolas/C5_2_Fe2O3003_c_189.jpg,3653,2363,121,110,3713.5,2418.0
190,collembolas/C5_2_Fe2O3003_c_190.jpg,3861,2231,72,121,3897.0,2291.5
191,collembolas/C5_2_Fe2O3003_c_191.jpg,3959,2265,169,63,4043.5,2296.5
192,collembolas/C5_2_Fe2O3003_c_192.jpg,4212,2144,117,110,4270.5,2199.0
193,collembolas/C5_2_Fe2O3003_c_193.jpg,4483,1979,141,97,4553.5,2027.5
194,collembolas/C5_2_Fe2O3003_c_194.jpg,4275,1986,266,258,4408.0,2115.0
195,collembolas/C5_2_Fe2O3003_c_195.jpg,4284,2209,24,59,4296.0,2238.5
196,collembolas/C5_2_Fe2O3003_c_196.jpg,4379,2280,141,87,4449.5,2323.5
197,collembolas/C5_2_Fe2O3003_c_197.jpg,4093,2421,143,97,4164.5,2469.5
198,collembolas/C5_2_Fe2O3003_c_198.jpg,4470,2406,50,117,4495.0,2464.5
199,collembolas/C5_2_Fe2O3003_c_199.jpg,4372,2516,169,154,4456.5,2593.0
200,collembolas/C5_2_Fe2O3003_c_200.jpg,4298,2486,87,145,4341.5,2558.5
201,collembolas/C5_2_Fe2O3003_c_201.jpg,4190,2510,182,184,4281.0,2602.0
202,collembolas/C5_2_Fe2O3003_c_202.jpg,4108,2523,104,58,4160.0,2552.0
203,collembolas/C5_2_Fe2O3003_c_203.jpg,4693,2215,65,85,4725.5,2257.5
204,collembolas/C5_2_Fe2O3003_c_204.jpg,4933,1637,82,71,4974.0,1672.5
205,collembolas/C5_2_Fe2O3003_c_205.jpg,5052,1596,108,173,5106.0,1682.5
206,collembolas/C5_2_Fe2O3003_c_206.jpg,5111,1624,91,111,5156.5,1679.5
207,collembolas/C5_2_Fe2O3003_c_207.jpg,5343,1564,147,78,5416.5,1603.0
208,collembolas/C5_2_Fe2O3003_c_208.jpg,5256,1663,87,63,5299.5,1694.5
209,collembolas/C5_2_Fe2O3003_c_209.jpg,5459,1613,71,115,5494.5,1670.5
210,collembolas/C5_2_Fe2O3003_c_210.jpg,5615,1557,147,71,5688.5,1592.5
211,collembolas/C5_2_Fe2O3003_c_211.jpg,6033,1589,203,108,6134.5,1643.0
212,collembolas/C5_2_Fe2O3003_c_212.jpg,6048,1613,100,110,6098.0,1668.0
213,collembolas/C5_2_Fe2O3003_c_213.jpg,6131,1633,54,123,6158.0,1694.5
214,collembolas/C5_2_Fe2O3003_c_214.jpg,6215,1600,63,150,6246.5,1675.0
215,collembolas/C5_2_Fe2O3003_c_215.jpg,6345,1574,74,141,6382.0,1644.5
216,collembolas/C5_2_Fe2O3003_c_216.jpg,6544,1641,80,41,6584.0,1661.5
217,collembolas/C5_2_Fe2O3003_c_217.jpg,6523,1670,67,91,6556.5,1715.5
218,collembolas/C5_2_Fe2O3003_c_218.jpg,6549,1758,100,91,6599.0,1803.5
219,collembolas/C5_2_Fe2O3003_c_219.jpg,6683,1784,97,46,6731.5,1807.0
220,collembolas/C5_2_Fe2O3003_c_220.jpg,8608,2146,119,65,8667.5,2178.5
221,collembolas/C5_2_Fe2O3003_c_221.jpg,8805,2339,113,54,8861.5,2366.0
222,collembolas/C5_2_Fe2O3003_c_222.jpg,8961,2441,97,87,9009.5,2484.5
223,collembolas/C5_2_Fe2O3003_c_223.jpg,8502,2270,113,154,8558.5,2347.0
224,collembolas/C5_2_Fe2O3003_c_224.jpg,8120,2400,268,111,8254.0,2455.5
225,collembolas/C5_2_Fe2O3003_c_225.jpg,7863,2152,195,74,7960.5,2189.0
226,collembolas/C5_2_Fe2O3003_c_226.jpg,7396,1959,143,275,7467.5,2096.5
227,collembolas/C5_2_Fe2O3003_c_227.jpg,7257,1839,126,180,7320.0,1929.0
228,collembolas/C5_2_Fe2O3003_c_228.jpg,7216,1992,182,119,7307.0,2051.5
229,collembolas/C5_2_Fe2O3003_c_229.jpg,7149,2142,236,111,7267.0,2197.5
230,collembolas/C5_2_Fe2O3003_c_230.jpg,7356,2261,262,119,7487.0,2320.5
231,collembolas/C5_2_Fe2O3003_c_231.jpg,7148,2218,54,110,7175.0,2273.0
232,collembolas/C5_2_Fe2O3003_c_232.jpg,7069,2205,48,46,7093.0,2228.0
233,collembolas/C5_2_Fe2O3003_c_233.jpg,7136,1988,78,102,7175.0,2039.0
234,collembolas/C5_2_Fe2O3003_c_234.jpg,6908,1806,145,268,6980.5,1940.0
235,collembolas/C5_2_Fe2O3003_c_235.jpg,6860,1828,72,93,6896.0,1874.5
236,collembolas/C5_2_Fe2O3003_c_236.jpg,6991,2073,134,89,7058.0,2117.5
237,collembolas/C5_2_Fe2O3003_c_237.jpg,6925,2137,152,165,7001.0,2219.5
238,collembolas/C5_2_Fe2O3003_c_238.jpg,6863,2072,132,74,6929.0,2109.0
239,collembolas/C5_2_Fe2O3003_c_239.jpg,6845,1984,61,32,6875.5,2000.0
240,collembolas/C5_2_Fe2O3003_c_240.jpg,6816,2014,104,223,6868.0,2125.5
241,collembolas/C5_2_Fe2O3003_c_241.jpg,6737,1945,80,253,6777.0,2071.5
242,collembolas/C5_2_Fe2O3003_c_242.jpg,6625,1877,124,230,6687.0,1992.0
243,collembolas/C5_2_Fe2O3003_c_243.jpg,6297,1795,199,212,6396.5,1901.0
244,collembolas/C5_2_Fe2O3003_c_244.jpg,6306,1843,173,208,6392.5,1947.0
245,collembolas/C5_2_Fe2O3003_c_245.jpg,5953,1709,180,204,6043.0,1811.0
246,collembolas/C5_2_Fe2O3003_c_246.jpg,5752,1726,102,58,5803.0,1755.0
247,collembolas/C5_2_Fe2O3003_c_247.jpg,5745,1771,178,78,5834.0,1810.0
248,collembolas/C5_2_Fe2O3003_c_248.jpg,5983,1949,78,110,6022.0,2004.0
249,collembolas/C5_2_Fe2O3003_c_249.jpg,5866,1845,89,234,5910.5,1962.0
250,collembolas/C5_2_Fe2O3003_c_250.jpg,5669,1804,204,115,5771.0,1861.5
251,collembolas/C5_2_Fe2O3003_c_251.jpg,5856,1968,69,139,5890.5,2037.5
252,collembolas/C5_2_Fe2O3003_c_252.jpg,5762,1949,132,225,5828.0,2061.5
253,collembolas/C5_2_Fe2O3003_c_253.jpg,5741,1949,104,117,5793.0,2007.5
254,collembolas/C5_2_Fe2O3003_c_254.jpg,5737,1893,85,39,5779.5,1912.5
255,collembolas/C5_2_Fe2O3003_c_255.jpg,5715,1936,132,35,5781.0,1953.5
256,collembolas/C5_2_Fe2O3003_c_256.jpg,5626,1955,145,158,5698.5,2034.0
257,collembolas/C5_2_Fe2O3003_c_257.jpg,5570,1999,84,123,5612.0,2060.5
258,collembolas/C5_2_Fe2O3003_c_258.jpg,5535,1986,113,93,5591.5,2032.5
259,collembolas/C5_2_Fe2O3003_c_259.jpg,5386,1949,186,188,5479.0,2043.0
260,collembolas/C5_2_Fe2O3003_c_260.jpg,5314,2016,136,95,5382.0,2063.5
261,collembolas/C5_2_Fe2O3003_c_261.jpg,5230,1759,214,177,5337.0,1847.5
262,collembolas/C5_2_Fe2O3003_c_262.jpg,5453,1852,106,74,5506.0,1889.0
263,collembolas/C5_2_Fe2O3003_c_263.jpg,5152,1919,137,100,5220.5,1969.0
264,collembolas/C5_2_Fe2O3003_c_264.jpg,5187,1923,58,22,5216.0,1934.0
265,collembolas/C5_2_Fe2O3003_c_265.jpg,5128,1821,119,104,5187.5,1873.0
266,collembolas/C5_2_Fe2O3003_c_266.jpg,5152,1830,54,78,5179.0,1869.0
267,collembolas/C5_2_Fe2O3003_c_267.jpg,4879,1800,178,59,4968.0,1829.5
268,collembolas/C5_2_Fe2O3003_c_268.jpg,5020,1882,182,171,5111.0,1967.5
269,collembolas/C5_2_Fe2O3003_c_269.jpg,5089,1882,56,186,5117.0,1975.0
270,collembolas/C5_2_Fe2O3003_c_270.jpg,5029,1943,52,132,5055.0,2009.0
271,collembolas/C5_2_Fe2O3003_c_271.jpg,5042,2029,67,117,5075.5,2087.5
272,collembolas/C5_2_Fe2O3003_c_272.jpg,4898,1917,80,137,4938.0,1985.5
273,collembolas/C5_2_Fe2O3003_c_273.jpg,4963,2021,61,26,4993.5,2034.0
274,collembolas/C5_2_Fe2O3003_c_274.jpg,4868,2003,43,69,4889.5,2037.5
275,collembolas/C5_2_Fe2O3003_c_275.jpg,4831,2278,84,130,4873.0,2343.0
